,population,latitude,longitude
1597,0,40.09912008,-88.2262764
1598,0,40.09961912,-88.22628247
1599,0,40.09785536,-88.17725599
1600,50,40.12894671,-88.31352348
1601,127,40.11401531,-88.22316657
1602,0,40.10855051,-88.22041518
1603,327,40.1140263,-88.22150145
1604,63,40.10696871,-88.21683719
1605,101,40.10326519,-88.21601583
1606,54,40.10233691,-88.21837813
1607,4,40.0872239,-88.22131108
1608,18,40.09941288,-88.21834175
1609,0,40.09274877,-88.21669406
1610,0,40.08355264,-88.21186712
1611,3,40.08243970000001,-88.25731147
1612,41,40.08463434,-88.28385352
1613,0,40.06760663,-88.29301433
1614,52,40.12076864,-88.2688872
1615,12,40.09878265,-88.26576945
1616,0,40.11628158,-88.19646812
1617,0,40.13518985,-88.20341658
1618,57,40.11655016,-88.18705028
1619,20,40.08486382,-88.20113104
1620,54,40.06218147,-88.24739985
1621,0,40.08169475,-88.25947721
1622,0,40.07297916,-88.24925613
1623,0,40.11498353,-88.21146687
1624,0,40.12609462,-88.20186277
1625,0,40.12092082,-88.19929255
1626,62,40.11692472,-88.2083195
1627,10,40.11655211,-88.19976558
1628,0,40.11496847,-88.20800251
1629,0,40.11571731,-88.20630985
1630,0,40.1275615,-88.19044349
1631,0,40.12351832,-88.19463004
1632,0,40.11364772,-88.20369798
1633,54,40.09549508,-88.31262778
1634,62,40.13154711,-88.19461977
1635,16,40.12703952,-88.29467241
1636,110,40.12490471,-88.19845759
1637,25,40.11700106,-88.19816180000001
1638,206,40.11410601,-88.21360697
1639,65,40.11258563,-88.21168113
1640,16,40.10894696,-88.21245029
1641,40,40.11133522,-88.21106647
1642,0,40.11135697,-88.20962827
1643,17,40.1100936,-88.20959904
1644,19,40.10956296,-88.20810317
1645,116,40.11561111,-88.23447444
1646,0,40.10794783,-88.21100478
1647,45,40.10132086,-88.21082312
1648,96,40.11370935,-88.23280390000001
1649,0,40.1120768,-88.20618402
1650,6,40.11209585,-88.20437522
1651,0,40.11003659,-88.20433308
1652,21,40.10707601,-88.20596531
1653,425,40.10243232,-88.20259201
1654,33,40.10135586,-88.20605958
1655,0,40.11314945,-88.3296047
1656,11,40.10813622,-88.26869099
1657,0,40.09040182,-88.24664355
1658,44,40.0856475,-88.20576493
1659,32,40.08267312,-88.30121209999999
1660,17,40.11042003,-88.20196554
1661,14,40.10965994,-88.20194173
1662,12,40.1083279,-88.19850842
1663,73,40.10443449,-88.19846349
1664,22,40.11272807,-88.19519513
1665,26,40.10856924,-88.19481679
1666,60,40.10441917,-88.19613188
1667,0,40.10617478,-88.19495096
1668,42,40.10335646,-88.19510666
1669,52,40.09955641,-88.20179819
1670,52,40.09956102,-88.20067971
1671,91,40.13898268,-88.18279706
1672,0,40.0767483,-88.24769701
1673,2,40.08467881,-88.32861915
1674,0,40.11312227,-88.32123581
1675,0,40.10725747,-88.30491112
1676,0,40.08003117,-88.31880872
1677,87,40.09344136,-88.19345337
1678,20,40.09014708,-88.20006442
1679,34,40.09878308,-88.19453374
1680,111,40.09187891,-88.19377368
1681,37,40.09108093,-88.19435562
1682,228,40.09265762,-88.1912418
1683,30,40.13485736,-88.18963771
1684,20,40.13458453,-88.18688642
1685,406,40.13708099,-88.18125677
1686,26,40.11840028,-88.17518893
1687,16,40.11675272,-88.17559657
1688,0,40.10060609,-88.18965538
1689,5,40.07621747,-88.27371184
1690,0,40.12755117,-88.18603083
1691,89,40.05697566,-88.24443856
1692,14,40.11034235,-88.16751423
1693,0,40.09416978,-88.16228601
1694,0,40.07214618,-88.25314076
1695,0,40.09637564,-88.22763709
1696,0,40.08348733,-88.16268753
1697,0,40.08411324,-88.32590152
1698,0,40.08313176,-88.32560052
1699,0,40.11300593,-88.30205626
1700,79,40.10054343,-88.31086777
1701,0,40.0876869,-88.31427324
1702,49,40.11157108,-88.30246779
1703,36,40.10780542,-88.29724603
1704,33,40.09483787,-88.2965314
1705,47,40.09496206,-88.30125896
1706,45,40.09069696,-88.30017844
1707,0,40.13083953,-88.28373756
1708,62,40.13916659,-88.27128656
1709,65,40.09999636,-88.18227017
1710,33,40.0850767,-88.19496156
1711,68,40.10504917,-88.31065844
1712,65,40.10580025,-88.31066624
1713,0,40.10854403,-88.22878295
1714,0,40.1130626,-88.332289
1715,48,40.11353411,-88.28408575
1716,0,40.11373114,-88.27775489
1717,52,40.13457442,-88.27396381
1718,60,40.13292486,-88.27489603
1719,76,40.13193476,-88.27474309
1720,56,40.12918738,-88.27482648
1721,62,40.13333357,-88.27048599
1722,39,40.1365472,-88.27039671
1723,23,40.13051601,-88.26846778
1724,120,40.1286595,-88.27011534
1725,82,40.12866302,-88.27122292
1726,26,40.1207682,-88.26984678
1727,38,40.11786793,-88.26947552
1728,38,40.10458622,-88.29124788
1729,60,40.07531851,-88.29148223
1730,0,40.11197035,-88.28077656
1731,0,40.10007727,-88.28393727
1732,36,40.09876778,-88.28686856
1733,34,40.0923458,-88.28676336
1734,24,40.09791096,-88.28085094
1735,78,40.09025935,-88.28345031
1736,51,40.09096356,-88.2709968
1737,57,40.11319934,-88.27459285
1738,29,40.10963812,-88.27353423
1739,0,40.10811677,-88.26765959999999
1740,24,40.11227514,-88.26801093
1741,25,40.11101774,-88.26799458
1742,27,40.10959291,-88.26797633
1743,19,40.08736056,-88.16375676
1744,0,40.09559591,-88.20186973
1745,34,40.11103413,-88.20316272
1746,20,40.11192755,-88.20319359
1747,0,40.07917712,-88.2566166
1748,0,40.14303106,-88.26089404
1749,0,40.144974700000006,-88.26100424
1750,39,40.10117247,-88.27025793
1751,27,40.09581298,-88.27811161
1752,50,40.09391217,-88.27811080000001
1753,48,40.10144784,-88.26766077
1754,24,40.09862975,-88.27007761
1755,82,40.08807091,-88.28343653
1756,37,40.08659955,-88.28051471
1757,39,40.06767535,-88.28895132
1758,0,40.11711922,-88.22795527
1759,0,40.08885534,-88.27304429
1760,90,40.12816009,-88.26344554
1761,0,40.13488332,-88.25951434
1762,85,40.05887719,-88.24084576
1763,20,40.08990281,-88.2050991
1764,0,40.11455119,-88.31277816
1765,37,40.07725491,-88.1837872
1766,39,40.12540236,-88.26624114
1767,55,40.12586042,-88.26151268
1768,0,40.12354378,-88.26030265
1769,0,40.12279089,-88.25912028
1770,62,40.11781407,-88.26382398
1771,23,40.11890005,-88.26459820000001
1772,0,40.12680245,-88.25420254
1773,129,40.11969679,-88.25485191
1774,91,40.11969255,-88.25096358
1775,0,40.11677875,-88.25302546
1776,75,40.11483511,-88.25605116
1777,38,40.1135038,-88.25723657
1778,4,40.11327555,-88.19853913
1779,61,40.12938841,-88.24895012
1780,66,40.12402339,-88.28851233
1781,17,40.08874829999999,-88.27673955
1782,56,40.14394471,-88.27221188
1783,0,40.12961524,-88.29047769
1784,7,40.08224258,-88.27938264
1785,38,40.12793376,-88.22672975
1786,14,40.11800009,-88.16521166
1787,40,40.12595778,-88.2460458
1788,39,40.11776688,-88.25095032
1789,5,40.12165451,-88.24186182
1790,25,40.12051101,-88.24300933
1791,44,40.1197006,-88.24601073
1792,0,40.11777593,-88.24599791
1793,0,40.11936286,-88.24331226
1794,9,40.11764874,-88.24286062
1795,0,40.11648703,-88.24310979
1796,0,40.11637267,-88.24236933
1797,24,40.11225915,-88.26669356
1798,28,40.10770591,-88.26397116
1799,0,40.10356112,-88.22954988
1800,0,40.09485419,-88.2308923
1801,25,40.06422072,-88.25405814
1802,0,40.13555393,-88.34854719
1803,0,40.1408734,-88.28987544
1804,48,40.08950173,-88.32051611
1805,4,40.14301693,-88.26982961
1806,52,40.14084121,-88.27464154
1807,18,40.10958059,-88.25836512
1808,37,40.10764301,-88.25679632
1809,37,40.09007774,-88.26477615
1810,19,40.09435494,-88.25883268
1811,36,40.0936542,-88.26169037
1812,118,40.09945784,-88.24773966
1813,134,40.11090424,-88.25090143
1814,74,40.10956963,-88.24924199
1815,30,40.10634965,-88.25089669
1816,66,40.10813225,-88.24759315
1817,32,40.10307984,-88.25276002
1818,31,40.10452611,-88.24917131
1819,66,40.10277095,-88.24861511
1820,32,40.10367526,-88.24753867
1821,9,40.11861305,-88.22488912
1822,12,40.11955382,-88.22490822
1823,74,40.09214186,-88.27564615
1824,175,40.09253336,-88.27440765
1825,0,40.11899569,-88.22786132
1826,0,40.14094394,-88.27562025
1827,203,40.10956903,-88.24759705
1828,23,40.10632638,-88.24424057
1829,48,40.09747044,-88.25228706
1830,35,40.09518628,-88.25193307
1831,20,40.13386497,-88.23406557
1832,53,40.13349999,-88.23706774
1833,39,40.13158893,-88.23684779
1834,0,40.13490884,-88.23301107
1835,562,40.14122257,-88.26449239
1836,0,40.11339248,-88.16985866
1837,0,40.11315053,-88.16550202
1838,0,40.141968,-88.18634327
1839,82,40.11348918,-88.24803802
1840,0,40.12142004,-88.23895703
1841,30,40.11607567,-88.24233102
1842,29,40.12544554,-88.23443462
1843,8,40.12032506,-88.23446759
1844,17,40.12096903,-88.22969465
1845,12,40.1199554,-88.23286987
1846,0,40.11370106,-88.23446169
1847,0,40.11884917,-88.22883059
1848,85,40.11418628,-88.23280245
1849,97,40.11611125,-88.23126857
1850,0,40.11611811,-88.22969481
1851,137,40.11514811,-88.23126789
1852,9,40.103684799999996,-88.25023665
1853,62,40.12466697,-88.29204638
1854,70,40.12389363,-88.30273013
1855,88,40.09240241,-88.27117056
1856,192,40.12534196,-88.19831859
1857,0,40.09528387,-88.18104863
1858,0,40.13155176,-88.23211383
1859,0,40.07650489,-88.28906807
1860,15,40.12050278,-88.22644509999999
1861,12,40.12051045,-88.22491454
1862,17,40.12002101,-88.22644123
1863,9,40.11760561,-88.23127218
1864,0,40.13584819,-88.24144816
1865,24,40.12003183,-88.224919
1866,71,40.12519759,-88.2258654
1867,119,40.1218957,-88.21637287
1868,0,40.11805208,-88.21815596
1869,40,40.11919903,-88.21634182
1870,0,40.120125,-88.3146255
1871,0,40.09748855,-88.33314186
1872,81,40.09668254,-88.32641199
1873,0,40.10029136,-88.30483513
1874,16,40.12369684,-88.20880785
1875,35,40.11524393,-88.216577
1876,272,40.10722721,-88.23784055
1877,420,40.10849201,-88.23443881
1878,0,40.10037321,-88.24002803
1879,272,40.10474059,-88.23811909
1880,210,40.10597579,-88.23617588
1881,70,40.10739731,-88.23116262
1882,247,40.10475863,-88.23500813
1883,0,40.06083246,-88.22211828
1884,0,40.10967552,-88.22880461
1885,0,40.13472093,-88.22970854
1886,0,40.08568623,-88.30464752
1887,64,40.12120173,-88.31167583
1888,0,40.08960033,-88.29246068
1889,0,40.08958434,-88.29104218
1890,0,40.10158052,-88.28224518
1891,99,40.113718799999994,-88.23125723
1892,20,40.14244359,-88.26938754
1893,56,40.09308637,-88.32347067
1894,1,40.09114697,-88.31457784
1895,41,40.11302275,-88.17152142
1896,0,40.05608738,-88.23835583
1897,32,40.10712711,-88.30578931
1898,32,40.09787495,-88.27820985
1899,74,40.15547706,-88.25515959999998
1900,0,40.14184378,-88.18115277
1901,28,40.10143352,-88.32567067
1902,30,40.08965363,-88.32712395
1903,137,40.09363036,-88.32549689
1904,77,40.08965626,-88.32598272
1905,17,40.05470709,-88.24783835
1906,19,40.06810471,-88.23920676
1907,0,40.06560893,-88.26404093
1908,0,40.05647701,-88.26707262
1909,0,40.07308252,-88.32009223
1910,0,40.13562708,-88.30046585
1911,0,40.11816119,-88.29240045
1912,230,40.10720321,-88.23996116
1913,16,40.07958943,-88.28947070000001
1914,30,40.08315979,-88.27121026
1915,0,40.13370773,-88.19260296
1916,0,40.12276113,-88.21316714
1917,2,40.13713379,-88.2373494
1918,0,40.076226500000004,-88.214001
1919,0,40.11268449,-88.29997353
1920,0,40.11297259,-88.2972648
1921,0,40.08872184,-88.16556741
1922,0,40.11288306,-88.32955457
1923,0,40.11287758,-88.2121564
1924,0,40.12219771,-88.27306786
1925,0,40.11303258,-88.34961266
1926,0,40.13471977,-88.22098365
1927,84,40.12339482,-88.31310259
1928,0,40.12291295,-88.21468088
1929,87,40.12286441,-88.30853304
1930,0,40.10054155,-88.22500105
1931,0,40.11383984,-88.29429193
1932,54,40.0954753,-88.26820819
1933,23,40.09499768,-88.15278257
1934,0,40.06520736,-88.23977585
1935,0,40.1228196,-88.24055248
1936,2,40.11537482,-88.23932865
1937,0,40.13196917,-88.20329131
1938,56,40.10267273,-88.26287468
1939,0,40.13897739,-88.24262481
1940,0,40.13647666,-88.19429077
1941,0,40.13509751,-88.21455296
1942,42,40.0889958,-88.25642235
1943,0,40.08605214,-88.32272429
1944,0,40.13794307,-88.29322396
1945,0,40.12955992,-88.29278742
1946,0,40.11868945,-88.30349423
1947,72,40.09225063,-88.19753751
1948,75,40.09755443,-88.26710002
1949,4,40.08103131,-88.30237335
1950,89,40.09602335,-88.29411549
1951,146,40.09686622,-88.28653286
1952,67,40.08451918,-88.25927617
1953,1481,40.13078657,-88.2244382
1954,102,40.10101378,-88.19753442
1955,15,40.1270506,-88.23301806
1956,0,40.13476463,-88.25052496
1957,0,40.11272999,-88.30990439
1958,0,40.11543161,-88.20364146
1959,0,40.11307151,-88.3100203
1960,0,40.13994547,-88.15850453
1961,0,40.13355913,-88.19723223
1962,0,40.11862001,-88.30111740000001
1963,0,40.12758818,-88.18339012
1964,5,40.11901162,-88.23792543
1965,43,40.11560313,-88.23624871
1966,0,40.09130183,-88.24632746
1967,0,40.09838418,-88.23185807
1968,0,40.07057432,-88.25201199
1969,0,40.12991136,-88.21451634
1970,110,40.10646752,-88.22467675
1971,156,40.10694949,-88.21846046
1972,84,40.11372386,-88.21671619
1973,66,40.10699424,-88.21455425
1974,1,40.09271969,-88.22378653
1975,44,40.09863367,-88.21592792
1976,26,40.08738757,-88.26541502
1977,37,40.08604027,-88.26319643
1978,21,40.08518658,-88.2608618
1979,27,40.08488208,-88.27877036
1980,38,40.11887216,-88.26560971
1981,33,40.11982316,-88.26371234
1982,0,40.12028026,-88.27410162
1983,22,40.09257695,-88.26571376
1984,29,40.13052489,-88.24177435
1985,42,40.12479277,-88.22949983
1986,74,40.12261466,-88.19273554
1987,39,40.12280447,-88.22051359999999
1988,0,40.11600258,-88.19453149
1989,192,40.07282897,-88.25624501
1990,0,40.1144945,-88.20927477
1991,48,40.08676484,-88.19290056
1992,31,40.08344116,-88.17422394
1993,5,40.08019654,-88.19269845
1994,30,40.08203138,-88.18406732
1995,0,40.08962744,-88.29427923
1996,0,40.12072327,-88.1723598
1997,42,40.05491854,-88.241024
1998,0,40.11904506,-88.21035475
1999,18,40.12428357,-88.20708818
2000,20,40.12429091,-88.20592078
2001,0,40.1161946,-88.20429032
2002,0,40.13341828,-88.19392479
2003,2,40.13420503,-88.19424325
2004,12,40.13384756,-88.18890923
2005,0,40.12753845,-88.19427968
2006,32,40.13514672,-88.18636595
2007,52,40.10674357,-88.28742942
2008,4,40.07695302,-88.25858632
2009,283,40.09288054,-88.21279977
2010,0,40.144999,-88.25722361
2011,99,40.10296529,-88.18365227
2012,9,40.13389788,-88.13408551
2013,0,40.12403194,-88.17887329
2014,19,40.11212952,-88.21249799
2015,39,40.11131652,-88.2124731
2016,36,40.11356659,-88.21045523
2017,3,40.11394707,-88.20626412
2018,0,40.10052546,-88.22756777
2019,29,40.11147946,-88.20317493
2020,0,40.10899860000001,-88.20642534
2021,21,40.10887168,-88.20430018
2022,11,40.10802517,-88.20646925
2023,13,40.10707751,-88.20534025
2024,7,40.10806456,-88.20396614
2025,42,40.10028254,-88.21081473
2026,48,40.09867947,-88.21079341
2027,0,40.14246516,-88.24303824
2028,0,40.10803094,-88.25487685
2029,0,40.08601303,-88.24203666
2030,32,40.09949847,-88.20770305
2031,13,40.08743791,-88.20490684
2032,27,40.09201315,-88.20415014
2033,28,40.1104022,-88.20314834
2034,23,40.09936401,-88.31344668
2035,21,40.11014273,-88.19604008
2036,43,40.1066995,-88.19617266
2037,73,40.10143763,-88.17930215
2038,14,40.10130537,-88.20126969
2039,9,40.12560935,-88.21682498
2040,0,40.11292282,-88.33799665
2041,0,40.11284799,-88.30497363
2042,0,40.06624566,-88.23843792
2043,61,40.09422988,-88.20061578
2044,31,40.09958854,-88.19456964
2045,32,40.10083515,-88.19027029
2046,33,40.09028771,-88.19304762
2047,4,40.1306466,-88.18485403
2048,19,40.11920884,-88.17451651
2049,306,40.08208539,-88.30667346
2050,56,40.10002176,-88.17870385
2051,49,40.08927707,-88.19115654
2052,52,40.12572513,-88.30211325
2053,12,40.07759495,-88.29662900000001
2054,0,40.07188066,-88.27856262
2055,10,40.11165005,-88.17606171
2056,9,40.11234909,-88.17549258
2057,0,40.10581899,-88.17513572
2058,0,40.10771379,-88.16367702
2059,0,40.08391524,-88.16196875
2060,0,40.08411647,-88.32491547
2061,0,40.12087221,-88.3040239
2062,0,40.11745524,-88.27928248
2063,0,40.09253722,-88.30474152
2064,38,40.11010681,-88.30296341
2065,38,40.10598055,-88.30038012
2066,69,40.10708052,-88.29487624
2067,51,40.10096764,-88.29475863
2068,79,40.09804684,-88.29008344
2069,89,40.09257913,-88.29224572
2070,90,40.11002771,-88.17527611
2071,14,40.11854792,-88.23626046
2072,72,40.08662327,-88.19768195
2073,37,40.08456713,-88.31598186
2074,15,40.07301668,-88.25758403
2075,0,40.11293124,-88.17902505
2076,7,40.08037773,-88.26611257
2077,0,40.13303313,-88.29388185
2078,32,40.13699892,-88.27142036
2079,43,40.13382437,-88.2684821
2080,35,40.11505699,-88.27365231
2081,37,40.11367839,-88.27074697
2082,58,40.10706874,-88.29115826
2083,8,40.12678187,-88.22873436
2084,86,40.10386754,-88.29028787
2085,61,40.10115516,-88.29033657
2086,78,40.10476264,-88.28753871
2087,44,40.09954135,-88.29209931
2088,54,40.09439948,-88.29181477
2089,48,40.09668365,-88.28464993
2090,48,40.09244756,-88.285795
2091,52,40.09102445,-88.28349609
2092,74,40.09154247,-88.28125833
2093,43,40.09368048,-88.28326556
2094,22,40.10582095,-88.27602277
2095,67,40.10293049,-88.27407405
2096,26,40.1074245,-88.27316192
2097,44,40.11365971,-88.26868125
2098,34,40.11103598,-88.26947094
2099,51,40.10575725,-88.27052243
2100,61,40.07652054,-88.29151372
2101,89,40.12883294,-88.19456186
2102,117,40.09427883,-88.19374091
2103,120,40.07051899,-88.25323729
2104,0,40.07833137,-88.2573152
2105,51,40.09957313,-88.27295666
2106,9,40.08752843,-88.27585371
2107,40,40.09576837,-88.26553633
2108,5,40.0621778,-88.29931411
2109,146,40.12974453,-88.26007077
2110,28,40.11170101,-88.19548406
2111,53,40.12329041,-88.26151817
2112,0,40.12413124,-88.26030982
2113,56,40.12077125,-88.26145749999999
2114,13,40.11682684,-88.26381277
2115,58,40.11875292,-88.26144685
2116,42,40.12496618,-88.25909224
2117,67,40.12488681,-88.25559326
2118,41,40.12068807,-88.25405784
2119,38,40.1167822,-88.25607395
2120,25,40.11856097,-88.23293631
2121,76,40.13008389,-88.29836416
2122,0,40.132337400000004,-88.29238012
2123,6,40.08078642,-88.2766421
2124,18,40.08706475,-88.27367228
2125,23,40.12680378,-88.22812421
2126,1,40.12533949,-88.22811066
2127,31,40.12566112,-88.29959529
2128,118,40.10067593,-88.30751877
2129,35,40.12503867,-88.24604263
2130,26,40.12309872,-88.24603126
2131,67,40.11678081,-88.25094274
2132,56,40.11349439,-88.25484449999999
2133,40,40.11873076,-88.24765675
2134,26,40.12238607,-88.24602599
2135,0,40.12295809,-88.24445777
2136,0,40.12391631,-88.24247387
2137,0,40.12255674,-88.24306118
2138,39,40.11348292,-88.24647773
2139,29,40.112235399999996,-88.26432799
2140,25,40.10959037,-88.26666944
2141,35,40.11096661,-88.26313318
2142,34,40.10680087,-88.26396108
2143,0,40.10769323,-88.2625133
2144,0,40.10222675,-88.22954089
2145,0,40.0876521,-88.24032092
2146,72,40.14173201,-88.25179229
2147,0,40.12401618,-88.31466523
2148,33,40.1109305,-88.25956037
2149,49,40.10856606,-88.2589445
2150,35,40.11216274,-88.25684888
2151,12,40.09928346,-88.26187118
2152,64,40.0991677,-88.25942667
2153,34,40.09642528,-88.26138773
2154,52,40.10085022,-88.25559213
2155,98,40.0954275,-88.25251686
2156,48,40.10956889,-88.25285082
2157,52,40.10792305,-88.25347986
2158,46,40.112140999999994,-88.2492615
2159,61,40.10472132,-88.25102827
2160,0,40.10634526,-88.25002486
2161,27,40.10540245,-88.24921675
2162,45,40.10633828,-88.24756603
2163,13,40.12193534,-88.22646137
2164,0,40.13606257,-88.21824057
2165,0,40.13719578,-88.24292024
2166,22,40.11405686,-88.19855208
2167,15,40.12001796,-88.22797186
2168,76,40.10176105,-88.24862448
2169,0,40.11172915,-88.24261574
2170,34,40.09923877,-88.25278046
2171,54,40.12660756,-88.24171145
2172,24,40.1340217,-88.23765511
2173,52,40.13312588,-88.23698951
2174,30,40.13140344,-88.23760779999999
2175,0,40.13349556,-88.22972081
2176,0,40.14186797,-88.21495999
2177,34,40.13372555,-88.23514885
2178,47,40.12994651,-88.23609331
2179,38,40.12546145,-88.24170748
2180,4,40.12050402,-88.24184184
2181,13,40.12288427,-88.22800383
2182,0,40.1161855,-88.18287752
2183,42,40.07794651,-88.18379255
2184,21,40.09905989,-88.18794865
2185,72,40.10072713,-88.17922986
2186,22,40.13380876,-88.18033205
2187,0,40.08535172,-88.31396541
2188,0,40.09591555,-88.31416196
2189,0,40.12112937,-88.23690332
2190,0,40.11961233,-88.23831306
2191,9,40.12038411,-88.23572646
2192,14,40.11987889,-88.23626999999999
2193,24,40.12190898,-88.23294703
2194,2,40.11988806,-88.23460526
2195,50,40.11610554,-88.23281627
2196,6,40.1186979,-88.22956824
2197,19,40.12233686,-88.28938693
2198,0,40.14435491,-88.2839036
2199,16,40.14315023,-88.23448305
2200,0,40.14077714,-88.22791961
2201,0,40.13538183,-88.21036384
2202,0,40.13147441,-88.22984122
2203,0,40.1360774,-88.2195776
2204,31,40.08522744,-88.28729463
2205,24,40.12684743,-88.22548116
2206,10,40.12240903,-88.22799621
2207,68,40.12596079,-88.22587598
2208,0,40.12072033,-88.22887197
2209,0,40.11977097,-88.22885938
2210,105,40.11563055,-88.22969791
2211,0,40.11788381,-88.22880858
2212,0,40.11822764,-88.22522042
2213,0,40.11591722,-88.22320063
2214,0,40.06759484,-88.29190867
2215,70,40.11960968,-88.21818763
2216,150,40.11474225,-88.22152117
2217,56,40.06865633,-88.25663781
2218,24,40.058330100000006,-88.25185156
2219,24,40.06024609,-88.25499252
2220,2,40.08048484,-88.25926066
2221,0,40.12566459,-88.12884629
2222,0,40.11357336,-88.24011703
2223,2,40.11334188,-88.2392378
2224,124,40.11080716,-88.2401881
2225,0,40.11283225,-88.23943654
2226,356,40.10960135,-88.23949113
2227,245,40.10720259,-88.24092540000001
2228,165,40.10845041,-88.23949701
2229,167,40.10474643,-88.23708287
2230,229,40.11088809,-88.23122941
2231,17,40.109694299999994,-88.22962744
2232,0,40.10478167,-88.23185945
2233,100,40.10612985,-88.23113724
2234,0,40.09265995,-88.23457704
2235,0,40.08721617,-88.22590853
2236,0,40.09665011,-88.2309765
2237,0,40.0824695,-88.33048764
2238,73,40.11007392,-88.29937942
2239,73,40.11466578,-88.23280912
2240,48,40.11561802,-88.23281445
2241,193,40.10116882,-88.17435465
2242,0,40.09837149,-88.16465831
2243,0,40.07519178,-88.18469923
2244,117,40.14118723,-88.18921925
2245,227,40.09625516,-88.24798542
2246,85,40.10676451,-88.30794515
2247,27,40.12169252,-88.26867224
2248,12,40.13256287,-88.26211325
2249,0,40.15286663,-88.25217527
2250,22,40.12780623,-88.2316903
2251,0,40.06884675,-88.24228452
2252,52,40.09040705,-88.32961789
2253,103,40.09242531,-88.32659886
2254,0,40.06447513,-88.27524954
2255,0,40.05559387,-88.27402029
2256,0,40.05563768,-88.26916329999999
2257,0,40.12745317,-88.23267750000001
2258,145,40.10595542,-88.23898056
2259,0,40.11315219,-88.20857958
2260,7,40.09660569,-88.21325303
2261,0,40.07354587,-88.30388959999999
2262,8,40.08352976,-88.31320116
2263,37,40.13052226,-88.2067855
2264,19,40.12632278,-88.20476804
2265,0,40.13528783,-88.215212
2266,64,40.09559914,-88.29296102
2267,46,40.105911299999995,-88.24206109
2268,0,40.13549963,-88.25938585
2269,20,40.12785609,-88.23808153
2270,0,40.09766303,-88.17963036
2271,0,40.15413427,-88.23177327
2272,0,40.11343484,-88.21010885
2273,46,40.09496833,-88.28143904
2274,42,40.12992625,-88.23783111
2275,0,40.128099799999994,-88.2125062
2276,0,40.13512549,-88.21215708
2277,0,40.09915156,-88.23190305
2278,0,40.09962177,-88.22753564
2279,0,40.10015059,-88.22914534
2280,34,40.12898689,-88.23782191
2281,239,40.08010764,-88.20464318
2282,0,40.09874645,-88.22545208
2283,7,40.14651378,-88.24851911
2284,0,40.13905396,-88.22924104
2285,3,40.062272799999995,-88.30905394
2286,0,40.14783325,-88.26000414
2287,40,40.12214385,-88.28664728
2288,0,40.11527625,-88.19363383
2289,0,40.11819625,-88.17811901
2290,0,40.11464287,-88.23789178
2291,0,40.09991508,-88.18986706
2292,0,40.09823937,-88.22916183
2293,181,40.14641448,-88.24395101
2294,73,40.14034886,-88.17519681
2295,0,40.13506914,-88.21739727
2296,3,40.16428222,-88.23015556
2297,0,40.1348776,-88.23605123
2298,10,40.08044325,-88.24966579
2299,0,40.15611144,-88.27159218
2300,0,40.12049537,-88.13415804
2301,61,40.09321729,-88.30797922
2302,37,40.12495901,-88.16794531
2303,88,40.09890136,-88.27791776
2304,84,40.08814118,-88.25855732
2305,0,40.13279381,-88.217206
2306,81,40.09256419,-88.25614433
2307,86,40.13299577,-88.26368497
2308,162,40.08174564,-88.29794574
2309,139,40.09109968,-88.30699994
2310,56,40.11521033,-88.17433176
2311,63,40.09918662,-88.29428979999999
2312,171,40.07033134,-88.28876074
2313,48,40.06855592,-88.29075784
2314,135,40.108266,-88.27558337
2315,24,40.11536228,-88.26695155
2316,55,40.06423756,-88.25653890000001
2317,69,40.09707291,-88.25997028
2318,105,40.12294213,-88.23620082
2319,0,40.10233189,-88.22669519
2320,304,40.11027591,-88.17236816
2321,65,40.13149909,-88.15677037
2322,0,40.08326668,-88.29573334
2323,4,40.137936200000006,-88.26250195
2324,12,40.11435341,-88.19273376
2325,70,40.08576732,-88.18321702
2326,0,40.1385968,-88.15397082
2327,2,40.08482153,-88.16612431
2328,0,40.12666275,-88.13368969
2329,247,40.11141314,-88.21852646
2330,0,40.11134006,-88.22222559
2331,179,40.11178156,-88.21994313
2332,0,40.12050491,-88.34061256
2333,0,40.11701601,-88.34950456
2334,0,40.113685100000005,-88.23789172
2335,1,40.1165848,-88.23625368
2336,0,40.09687187,-88.17352294
2337,0,40.09856323,-88.2262793
2338,0,40.13101946,-88.21337443
2339,0,40.11577783,-88.19169584
2340,0,40.14407173,-88.25836218
2341,0,40.09937619,-88.22088374
2342,0,40.12635141,-88.20952671
2343,115,40.07321909,-88.28945616
2344,0,40.11891277,-88.29559701
2345,0,40.10287271,-88.22325514
2346,0,40.10801912,-88.22271531
2347,329,40.10647716,-88.22268986
2348,13,40.11657805,-88.23790931
2349,198,40.11317046,-88.22149047
2350,114,40.11315369,-88.21856326
2351,130,40.10783920000001,-88.21847602
2352,49,40.10946336,-88.2152825
2353,59,40.10785877,-88.21685325
2354,30,40.10125944,-88.21835813
2355,56,40.10237903,-88.21320846
2356,1181,40.09870311,-88.22105175
2357,42,40.10130158,-88.21318552
2358,0,40.08981476,-88.21760893
2359,0,40.08580181,-88.25624891
2360,52,40.07795049,-88.25124720000001
2361,36,40.0814559,-88.25081515
2362,160,40.11109861,-88.27553331
2363,85,40.11107117,-88.27281322
2364,371,40.06734845,-88.24566740000002
2365,33,40.1070757,-88.19502717
2366,0,40.13538821,-88.20786556
2367,50,40.08984973,-88.20599114
2368,21,40.14217839,-88.27408829
2369,0,40.08547816,-88.17053971
